pruid,prname,prnameFR,sdate,numconf,numprob,numdeaths,numtotal,numtoday,ratetotal
46,Manitoba,Manitoba,11/30/2020,16825,0,312,16825,342,1228.58
35,Ontario,Ontario,11/30/2020,116492,0,3656,116492,1746,799.72
24,Quebec,Québec,11/30/2020,142371,0,7056,142371,1333,1677.92
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/30/2020,338,0,4,338,1,64.81
13,New Brunswick,Nouveau-Brunswick,11/30/2020,501,0,7,501,6,64.49
12,Nova Scotia,Nouvelle-Écosse,11/30/2020,1305,0,65,1305,15,134.34
11,Prince Edward Island,Île-du-Prince-Édouard,11/30/2020,72,0,0,72,0,45.88
60,Yukon,Yukon,11/30/2020,47,0,1,47,2,115.04
61,Northwest Territories,Territoires du Nord-Ouest,11/30/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,11/30/2020,181,0,0,181,4,466.74
99,Repatriated travellers,Voyageurs rapatriés,11/30/2020,13,0,0,13,0,
1,Canada,Canada,11/30/2020,378139,0,12130,378139,6103,1005.98
59,British Columbia,Colombie-Britannique,12/1/2020,33894,0,457,33894,656,668.34
48,Alberta,Alberta,12/1/2020,59484,0,551,59484,1307,1360.78
47,Saskatchewan,Saskatchewan,12/1/2020,8745,0,51,8745,181,744.6
46,Manitoba,Manitoba,12/1/2020,17107,0,328,17107,282,1249.17
35,Ontario,Ontario,12/1/2020,118199,0,3663,118199,1707,811.44
24,Quebec,Québec,12/1/2020,143548,0,7084,143548,1177,1691.79
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/1/2020,339,0,4,339,1,65
13,New Brunswick,Nouveau-Brunswick,12/1/2020,508,0,7,508,7,65.39
12,Nova Scotia,Nouvelle-Écosse,12/1/2020,1315,0,65,1315,10,135.37
11,Prince Edward Island,Île-du-Prince-Édouard,12/1/2020,72,0,0,72,0,45.88
60,Yukon,Yukon,12/1/2020,47,0,1,47,0,115.04
61,Northwest Territories,Territoires du Nord-Ouest,12/1/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,12/1/2020,182,0,0,182,1,469.31
99,Repatriated travellers,Voyageurs rapatriés,12/1/2020,13,0,0,13,0,
1,Canada,Canada,12/1/2020,383468,0,12211,383468,5329,1020.15
59,British Columbia,Colombie-Britannique,12/2/2020,34728,0,469,34728,834,684.79
48,Alberta,Alberta,12/2/2020,61169,0,561,61169,1685,1399.33
47,Saskatchewan,Saskatchewan,12/2/2020,8982,0,53,8982,237,764.78
46,Manitoba,Manitoba,12/2/2020,17384,0,342,17384,277,1269.4
35,Ontario,Ontario,12/2/2020,119922,0,3698,119922,1723,823.27
24,Quebec,Québec,12/2/2020,145062,0,7125,145062,1514,1709.64
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/2/2020,340,0,4,340,1,65.19
13,New Brunswick,Nouveau-Brunswick,12/2/2020,514,0,7,514,6,66.17
12,Nova Scotia,Nouvelle-Écosse,12/2/2020,1332,0,65,1332,17,137.12
11,Prince Edward Island,Île-du-Prince-Édouard,12/2/2020,72,0,0,72,0,45.88
60,Yukon,Yukon,12/2/2020,49,0,1,49,2,119.94
61,Northwest Territories,Territoires du Nord-Ouest,12/2/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,12/2/2020,193,0,0,193,11,497.68
99,Repatriated travellers,Voyageurs rapatriés,12/2/2020,13,0,0,13,0,
1,Canada,Canada,12/2/2020,389775,0,12325,389775,6307,1036.93
59,British Columbia,Colombie-Britannique,12/3/2020,35421,0,481,35421,693,698.46
48,Alberta,Alberta,12/3/2020,63023,0,575,63023,1854,1441.74
47,Saskatchewan,Saskatchewan,12/3/2020,9243,0,54,9243,261,787
46,Manitoba,Manitoba,12/3/2020,17751,0,353,17751,367,1296.2
35,Ontario,Ontario,12/3/2020,121746,0,3712,121746,1824,835.79
24,Quebec,Québec,12/3/2020,146532,0,7155,146532,1470,1726.96
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/3/2020,340,0,4,340,0,65.19
13,New Brunswick,Nouveau-Brunswick,12/3/2020,520,0,7,520,6,66.94
12,Nova Scotia,Nouvelle-Écosse,12/3/2020,1343,0,65,1343,11,138.25
11,Prince Edward Island,Île-du-Prince-Édouard,12/3/2020,73,0,0,73,1,46.51
60,Yukon,Yukon,12/3/2020,50,0,1,50,1,122.39
61,Northwest Territories,Territoires du Nord-Ouest,12/3/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,12/3/2020,198,0,0,198,5,510.57
99,Repatriated travellers,Voyageurs rapatriés,12/3/2020,13,0,0,13,0,
1,Canada,Canada,12/3/2020,396268,0,12407,396268,6493,1054.21
59,British Columbia,Colombie-Britannique,12/4/2020,36132,0,492,36132,711,712.47
48,Alberta,Alberta,12/4/2020,64851,0,590,64851,1828,1483.56
47,Saskatchewan,Saskatchewan,12/4/2020,9526,0,55,9526,283,811.09
46,Manitoba,Manitoba,12/4/2020,18069,0,362,18069,318,1319.42
35,Ontario,Ontario,12/4/2020,123526,0,3737,123526,1780,848.01
24,Quebec,Québec,12/4/2020,147877,0,7183,147877,1345,1742.81
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/4/2020,343,0,4,343,3,65.77
13,New Brunswick,Nouveau-Brunswick,12/4/2020,528,0,7,528,8,67.97
12,Nova Scotia,Nouvelle-Écosse,12/4/2020,1358,0,65,1358,15,139.8
11,Prince Edward Island,Île-du-Prince-Édouard,12/4/2020,73,0,0,73,0,46.51
60,Yukon,Yukon,12/4/2020,51,0,1,51,1,124.83
61,Northwest Territories,Territoires du Nord-Ouest,12/4/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,12/4/2020,206,0,0,206,8,531.2
99,Repatriated travellers,Voyageurs rapatriés,12/4/2020,13,0,0,13,0,
1,Canada,Canada,12/4/2020,402568,0,12496,402568,6300,1070.97
59,British Columbia,Colombie-Britannique,12/5/2020,36779,0,510,36779,647,725.23
48,Alberta,Alberta,12/5/2020,66730,0,596,66730,1879,1526.54
47,Saskatchewan,Saskatchewan,12/5/2020,9729,0,55,9729,203,828.38
46,Manitoba,Manitoba,12/5/2020,18423,0,381,18423,354,1345.27
35,Ontario,Ontario,12/5/2020,125385,0,3757,125385,1859,860.77
24,Quebec,Québec,12/5/2020,149908,0,7231,149908,2031,1766.75
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/5/2020,347,0,4,347,4,66.53
13,New Brunswick,Nouveau-Brunswick,12/5/2020,530,0,7,530,2,68.23
12,Nova Scotia,Nouvelle-Écosse,12/5/2020,1364,0,65,1364,6,140.42
11,Prince Edward Island,Île-du-Prince-Édouard,12/5/2020,76,0,0,76,3,48.42
60,Yukon,Yukon,12/5/2020,54,0,1,54,3,132.18
61,Northwest Territories,Territoires du Nord-Ouest,12/5/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,12/5/2020,214,0,0,214,8,551.83
99,Repatriated travellers,Voyageurs rapatriés,12/5/2020,13,0,0,13,0,
1,Canada,Canada,12/5/2020,409567,0,12607,409567,6999,1089.59
59,British Columbia,Colombie-Britannique,12/6/2020,37505,0,520,37505,726,739.55
48,Alberta,Alberta,12/6/2020,68566,0,615,68566,1836,1568.54
47,Saskatchewan,Saskatchewan,12/6/2020,10138,0,59,10138,409,863.2
46,Manitoba,Manitoba,12/6/2020,18806,0,395,18806,383,1373.24
35,Ontario,Ontario,12/6/2020,127309,0,3772,127309,1924,873.98
24,Quebec,Québec,12/6/2020,151599,0,7255,151599,1691,1786.68
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/6/2020,351,0,4,351,4,67.3
13,New Brunswick,Nouveau-Brunswick,12/6/2020,534,0,7,534,4,68.74
12,Nova Scotia,Nouvelle-Écosse,12/6/2020,1368,0,65,1368,4,140.83
11,Prince Edward Island,Île-du-Prince-Édouard,12/6/2020,80,0,0,80,4,50.97
60,Yukon,Yukon,12/6/2020,54,0,1,54,0,132.18
61,Northwest Territories,Territoires du Nord-Ouest,12/6/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,12/6/2020,216,0,0,216,2,556.99
99,Repatriated travellers,Voyageurs rapatriés,12/6/2020,13,0,0,13,0,
1,Canada,Canada,12/6/2020,416554,0,12693,416554,6987,1108.17
59,British Columbia,Colombie-Britannique,12/7/2020,38152,0,527,38152,647,752.31
48,Alberta,Alberta,12/7/2020,70301,0,631,70301,1735,1608.23
47,Saskatchewan,Saskatchewan,12/7/2020,10411,0,60,10411,273,886.45
46,Manitoba,Manitoba,12/7/2020,19131,0,407,19131,325,1396.97
35,Ontario,Ontario,12/7/2020,129234,0,3798,129234,1925,887.2
24,Quebec,Québec,12/7/2020,153176,0,7277,153176,1577,1805.26
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/7/2020,351,0,4,351,0,67.3
13,New Brunswick,Nouveau-Brunswick,12/7/2020,536,0,7,536,2,69
12,Nova Scotia,Nouvelle-Écosse,12/7/2020,1376,0,65,1376,8,141.65
11,Prince Edward Island,Île-du-Prince-Édouard,12/7/2020,84,0,0,84,4,53.52
60,Yukon,Yukon,12/7/2020,54,0,1,54,0,132.18
61,Northwest Territories,Territoires du Nord-Ouest,12/7/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,12/7/2020,219,0,0,219,3,564.72
99,Repatriated travellers,Voyageurs rapatriés,12/7/2020,13,0,0,13,0,
1,Canada,Canada,12/7/2020,423053,0,12777,423053,6499,1125.46
59,British Columbia,Colombie-Britannique,12/8/2020,38718,0,543,38718,566,763.47
48,Alberta,Alberta,12/8/2020,72028,0,640,72028,1727,1647.74
47,Saskatchewan,Saskatchewan,12/8/2020,10596,0,66,10596,185,902.2
46,Manitoba,Manitoba,12/8/2020,19376,0,420,19376,245,1414.86
35,Ontario,Ontario,12/8/2020,130910,0,3808,130910,1676,898.7
24,Quebec,Québec,12/8/2020,154740,0,7313,154740,1564,1823.7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/8/2020,352,0,4,352,1,67.49
13,New Brunswick,Nouveau-Brunswick,12/8/2020,541,0,7,541,5,69.64
12,Nova Scotia,Nouvelle-Écosse,12/8/2020,1383,0,65,1383,7,142.37
11,Prince Edward Island,Île-du-Prince-Édouard,12/8/2020,84,0,0,84,0,53.52
60,Yukon,Yukon,12/8/2020,58,0,1,58,4,141.97
61,Northwest Territories,Territoires du Nord-Ouest,12/8/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,12/8/2020,220,0,0,220,1,567.3
99,Repatriated travellers,Voyageurs rapatriés,12/8/2020,13,0,0,13,0,
1,Canada,Canada,12/8/2020,429034,0,12867,429034,5981,1141.37
59,British Columbia,Colombie-Britannique,12/9/2020,39337,0,559,39337,619,775.67
48,Alberta,Alberta,12/9/2020,73488,0,653,73488,1460,1681.14
47,Saskatchewan,Saskatchewan,12/9/2020,10898,0,71,10898,302,927.91
46,Manitoba,Manitoba,12/9/2020,19655,0,438,19655,279,1435.23
35,Ontario,Ontario,12/9/2020,132800,0,3836,132800,1890,911.68
24,Quebec,Québec,12/9/2020,156468,0,7349,156468,1728,1844.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/9/2020,353,0,4,353,1,67.68
13,New Brunswick,Nouveau-Brunswick,12/9/2020,542,0,7,542,1,69.77
12,Nova Scotia,Nouvelle-Écosse,12/9/2020,1389,0,65,1389,6,142.99
11,Prince Edward Island,Île-du-Prince-Édouard,12/9/2020,84,0,0,84,0,53.52
60,Yukon,Yukon,12/9/2020,58,0,1,58,0,141.97
61,Northwest Territories,Territoires du Nord-Ouest,12/9/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,12/9/2020,229,0,0,229,9,590.51
99,Repatriated travellers,Voyageurs rapatriés,12/9/2020,13,0,0,13,0,
1,Canada,Canada,12/9/2020,435329,0,12983,435329,6295,1158.12
59,British Columbia,Colombie-Britannique,12/10/2020,40060,0,587,40060,723,789.93
48,Alberta,Alberta,12/10/2020,75054,0,666,75054,1566,1716.97
47,Saskatchewan,Saskatchewan,12/10/2020,11222,0,75,11222,324,955.5
46,Manitoba,Manitoba,12/10/2020,19947,0,451,19947,292,1456.55
35,Ontario,Ontario,12/10/2020,134783,0,3871,134783,1983,925.29
24,Quebec,Québec,12/10/2020,158310,0,7382,158310,1842,1865.77
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/10/2020,354,0,4,354,1,67.88
13,New Brunswick,Nouveau-Brunswick,12/10/2020,546,0,7,546,4,70.29
12,Nova Scotia,Nouvelle-Écosse,12/10/2020,1393,0,65,1393,4,143.4
11,Prince Edward Island,Île-du-Prince-Édouard,12/10/2020,84,0,0,84,0,53.52
60,Yukon,Yukon,12/10/2020,58,0,1,58,0,141.97
61,Northwest Territories,Territoires du Nord-Ouest,12/10/2020,15,0,0,15,0,33.46
62,Nunavut,Nunavut,12/10/2020,229,0,0,229,0,590.51
99,Repatriated travellers,Voyageurs rapatriés,12/10/2020,13,0,0,13,0,
1,Canada,Canada,12/10/2020,442068,0,13109,442068,6739,1176.05
59,British Columbia,Colombie-Britannique,12/11/2020,40797,0,598,40797,737,804.46
48,Alberta,Alberta,12/11/2020,76792,0,684,76792,1738,1756.72
47,Saskatchewan,Saskatchewan,12/11/2020,11473,0,75,11473,251,976.87
46,Manitoba,Manitoba,12/11/2020,20392,0,465,20392,445,1489.05
35,Ontario,Ontario,12/11/2020,136631,0,3916,136631,1848,937.98
24,Quebec,Québec,12/11/2020,160023,0,7435,160023,1713,1885.96
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/11/2020,355,0,4,355,1,68.07
13,New Brunswick,Nouveau-Brunswick,12/11/2020,554,0,8,554,8,71.32
12,Nova Scotia,Nouvelle-Écosse,12/11/2020,1402,0,65,1402,9,144.33
11,Prince Edward Island,Île-du-Prince-Édouard,12/11/2020,84,0,0,84,0,53.52
60,Yukon,Yukon,12/11/2020,58,0,1,58,0,141.97
61,Northwest Territories,Territoires du Nord-Ouest,12/11/2020,20,0,0,20,5,44.62
62,Nunavut,Nunavut,12/11/2020,245,0,0,245,16,631.77
99,Repatriated travellers,Voyageurs rapatriés,12/11/2020,13,0,0,13,0,
1,Canada,Canada,12/11/2020,448839,0,13251,448839,6771,1194.06
59,British Columbia,Colombie-Britannique,12/12/2020,41495,0,626,41495,698,818.23
48,Alberta,Alberta,12/12/2020,78382,0,697,78382,1590,1793.1
47,Saskatchewan,Saskatchewan,12/12/2020,11747,0,86,11747,274,1000.2
46,Manitoba,Manitoba,12/12/2020,20750,0,483,20750,358,1515.19
35,Ontario,Ontario,12/12/2020,138504,0,3933,138504,1873,950.84
24,Quebec,Québec,12/12/2020,161921,0,7475,161921,1898,1908.33
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/12/2020,358,0,4,358,3,68.64
13,New Brunswick,Nouveau-Brunswick,12/12/2020,555,0,8,555,1,71.44
12,Nova Scotia,Nouvelle-Écosse,12/12/2020,1409,0,65,1409,7,145.05
11,Prince Edward Island,Île-du-Prince-Édouard,12/12/2020,89,0,0,89,5,56.71
60,Yukon,Yukon,12/12/2020,58,0,1,58,0,141.97
61,Northwest Territories,Territoires du Nord-Ouest,12/12/2020,21,0,0,21,1,46.85
62,Nunavut,Nunavut,12/12/2020,247,0,0,247,2,636.93
99,Repatriated travellers,Voyageurs rapatriés,12/12/2020,13,0,0,13,0,
1,Canada,Canada,12/12/2020,455549,0,13378,455549,6710,1211.91
59,British Columbia,Colombie-Britannique,12/13/2020,42184,0,640,42184,689,831.81
48,Alberta,Alberta,12/13/2020,80099,0,719,80099,1717,1832.38
47,Saskatchewan,Saskatchewan,12/13/2020,11969,0,89,11969,222,1019.1
46,Manitoba,Manitoba,12/13/2020,21023,0,490,21023,273,1535.13
35,Ontario,Ontario,12/13/2020,140181,0,3949,140181,1677,962.35
24,Quebec,Québec,12/13/2020,163915,0,7508,163915,1994,1931.83
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/13/2020,358,0,4,358,0,68.64
13,New Brunswick,Nouveau-Brunswick,12/13/2020,557,0,8,557,2,71.7
12,Nova Scotia,Nouvelle-Écosse,12/13/2020,1415,0,65,1415,6,145.67
11,Prince Edward Island,Île-du-Prince-Édouard,12/13/2020,89,0,0,89,0,56.71
60,Yukon,Yukon,12/13/2020,58,0,1,58,0,141.97
61,Northwest Territories,Territoires du Nord-Ouest,12/13/2020,21,0,0,21,0,46.85
62,Nunavut,Nunavut,12/13/2020,247,0,0,247,0,636.93
99,Repatriated travellers,Voyageurs rapatriés,12/13/2020,13,0,0,13,0,
1,Canada,Canada,12/13/2020,462129,0,13473,462129,6580,1229.42
59,British Columbia,Colombie-Britannique,12/14/2020,42943,0,647,42943,759,846.78
48,Alberta,Alberta,12/14/2020,81986,0,733,81986,1887,1875.55
47,Saskatchewan,Saskatchewan,12/14/2020,12236,0,91,12236,267,1041.84
46,Manitoba,Manitoba,12/14/2020,21264,0,499,21264,241,1552.72
35,Ontario,Ontario,12/14/2020,142121,0,3972,142121,1940,975.67
24,Quebec,Québec,12/14/2020,165535,0,7533,165535,1620,1950.92
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/14/2020,359,0,4,359,1,68.83
13,New Brunswick,Nouveau-Brunswick,12/14/2020,558,0,8,558,1,71.83
12,Nova Scotia,Nouvelle-Écosse,12/14/2020,1420,0,65,1420,5,146.18
11,Prince Edward Island,Île-du-Prince-Édouard,12/14/2020,89,0,0,89,0,56.71
60,Yukon,Yukon,12/14/2020,59,0,1,59,1,144.42
61,Northwest Territories,Territoires du Nord-Ouest,12/14/2020,21,0,0,21,0,46.85
62,Nunavut,Nunavut,12/14/2020,256,0,0,256,9,660.13
99,Repatriated travellers,Voyageurs rapatriés,12/14/2020,13,0,0,13,0,
1,Canada,Canada,12/14/2020,468860,0,13553,468860,6731,1247.32
59,British Columbia,Colombie-Britannique,12/15/2020,43463,0,668,43463,520,857.03
48,Alberta,Alberta,12/15/2020,83327,0,744,83327,1341,1906.22
47,Saskatchewan,Saskatchewan,12/15/2020,12430,0,98,12430,194,1058.36
46,Manitoba,Manitoba,12/15/2020,21535,0,508,21535,271,1572.51
35,Ontario,Ontario,12/15/2020,144396,0,3992,144396,2275,991.29
24,Quebec,Québec,12/15/2020,167276,0,7571,167276,1741,1971.44
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/15/2020,359,0,4,359,0,68.83
13,New Brunswick,Nouveau-Brunswick,12/15/2020,559,0,8,559,1,71.96
12,Nova Scotia,Nouvelle-Écosse,12/15/2020,1426,0,65,1426,6,146.8
11,Prince Edward Island,Île-du-Prince-Édouard,12/15/2020,89,0,0,89,0,56.71
60,Yukon,Yukon,12/15/2020,59,0,1,59,0,144.42
61,Northwest Territories,Territoires du Nord-Ouest,12/15/2020,22,0,0,22,1,49.08
62,Nunavut,Nunavut,12/15/2020,258,0,0,258,2,665.29
99,Repatriated travellers,Voyageurs rapatriés,12/15/2020,13,0,0,13,0,
1,Canada,Canada,12/15/2020,475212,0,13659,475212,6352,1264.22
59,British Columbia,Colombie-Britannique,12/16/2020,44103,0,692,44103,640,869.65
48,Alberta,Alberta,12/16/2020,84597,0,760,84597,1270,1935.28
47,Saskatchewan,Saskatchewan,12/16/2020,12592,0,98,12592,162,1072.15
46,Manitoba,Manitoba,12/16/2020,21826,0,523,21826,291,1593.76
35,Ontario,Ontario,12/16/2020,146535,0,4035,146535,2139,1005.97
24,Quebec,Québec,12/16/2020,169173,0,7613,169173,1897,1993.8
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/16/2020,364,0,4,364,5,69.79
13,New Brunswick,Nouveau-Brunswick,12/16/2020,567,0,8,567,8,72.99
12,Nova Scotia,Nouvelle-Écosse,12/16/2020,1430,0,65,1430,4,147.21
11,Prince Edward Island,Île-du-Prince-Édouard,12/16/2020,89,0,0,89,0,56.71
60,Yukon,Yukon,12/16/2020,59,0,1,59,0,144.42
61,Northwest Territories,Territoires du Nord-Ouest,12/16/2020,22,0,0,22,0,49.08
62,Nunavut,Nunavut,12/16/2020,258,0,0,258,0,665.29
99,Repatriated travellers,Voyageurs rapatriés,12/16/2020,13,0,0,13,0,
1,Canada,Canada,12/16/2020,481628,0,13799,481628,6416,1281.29
59,British Columbia,Colombie-Britannique,12/17/2020,44776,0,713,44776,673,882.92
48,Alberta,Alberta,12/17/2020,86168,0,790,86168,1571,1971.21
47,Saskatchewan,Saskatchewan,12/17/2020,12830,0,105,12830,238,1092.42
46,Manitoba,Manitoba,12/17/2020,22047,0,537,22047,221,1609.9
35,Ontario,Ontario,12/17/2020,148967,0,4058,148967,2432,1022.67
24,Quebec,Québec,12/17/2020,171028,0,7635,171028,1855,2015.66
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/17/2020,367,0,4,367,3,70.37
13,New Brunswick,Nouveau-Brunswick,12/17/2020,573,0,8,573,6,73.76
12,Nova Scotia,Nouvelle-Écosse,12/17/2020,1436,0,65,1436,6,147.83
11,Prince Edward Island,Île-du-Prince-Édouard,12/17/2020,90,0,0,90,1,57.34
60,Yukon,Yukon,12/17/2020,59,0,1,59,0,144.42
61,Northwest Territories,Territoires du Nord-Ouest,12/17/2020,23,0,0,23,1,51.31
62,Nunavut,Nunavut,12/17/2020,259,0,0,259,1,667.87
99,Repatriated travellers,Voyageurs rapatriés,12/17/2020,13,0,0,13,0,
1,Canada,Canada,12/17/2020,488636,0,13916,488636,7008,1299.94
59,British Columbia,Colombie-Britannique,12/18/2020,45400,0,724,45400,624,895.23
48,Alberta,Alberta,12/18/2020,87581,0,815,87581,1413,2003.54
47,Saskatchewan,Saskatchewan,12/18/2020,13075,0,107,13075,245,1113.28
46,Manitoba,Manitoba,12/18/2020,22397,0,547,22397,350,1635.46
35,Ontario,Ontario,12/18/2020,151257,0,4098,151257,2290,1038.39
24,Quebec,Québec,12/18/2020,172801,0,7671,172801,1773,2036.56
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/18/2020,372,0,4,372,5,71.33
13,New Brunswick,Nouveau-Brunswick,12/18/2020,573,0,8,573,0,73.76
12,Nova Scotia,Nouvelle-Écosse,12/18/2020,1442,0,65,1442,6,148.45
11,Prince Edward Island,Île-du-Prince-Édouard,12/18/2020,90,0,0,90,0,57.34
60,Yukon,Yukon,12/18/2020,59,0,1,59,0,144.42
61,Northwest Territories,Territoires du Nord-Ouest,12/18/2020,24,0,0,24,1,53.54
62,Nunavut,Nunavut,12/18/2020,259,0,0,259,0,667.87
99,Repatriated travellers,Voyageurs rapatriés,12/18/2020,13,0,0,13,0,
1,Canada,Canada,12/18/2020,495343,0,14040,495343,6707,1317.78
59,British Columbia,Colombie-Britannique,12/19/2020,46052,0,752,46052,652,908.08
48,Alberta,Alberta,12/19/2020,88933,0,841,88933,1352,2034.47
47,Saskatchewan,Saskatchewan,12/19/2020,13327,0,115,13327,252,1134.73
46,Manitoba,Manitoba,12/19/2020,22630,0,556,22630,233,1652.47
35,Ontario,Ontario,12/19/2020,153614,0,4125,153614,2357,1054.57
24,Quebec,Québec,12/19/2020,174839,0,7715,174839,2038,2060.57
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/19/2020,380,0,4,380,8,72.86
13,New Brunswick,Nouveau-Brunswick,12/19/2020,578,0,8,578,5,74.41
12,Nova Scotia,Nouvelle-Écosse,12/19/2020,1443,0,65,1443,1,148.55
11,Prince Edward Island,Île-du-Prince-Édouard,12/19/2020,91,0,0,91,1,57.98
60,Yukon,Yukon,12/19/2020,59,0,1,59,0,144.42
61,Northwest Territories,Territoires du Nord-Ouest,12/19/2020,24,0,0,24,0,53.54
62,Nunavut,Nunavut,12/19/2020,259,0,0,259,0,667.87
99,Repatriated travellers,Voyageurs rapatriés,12/19/2020,13,0,0,13,0,
1,Canada,Canada,12/19/2020,502242,0,14182,502242,6899,1336.13
59,British Columbia,Colombie-Britannique,12/20/2020,46538,0,760,46538,486,917.67
48,Alberta,Alberta,12/20/2020,90219,0,851,90219,1286,2063.89
47,Saskatchewan,Saskatchewan,12/20/2020,13553,0,118,13553,226,1153.98
46,Manitoba,Manitoba,12/20/2020,22859,0,569,22859,229,1669.19
35,Ontario,Ontario,12/20/2020,155930,0,4150,155930,2316,1070.47
24,Quebec,Québec,12/20/2020,176985,0,7736,176985,2146,2085.87
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/20/2020,382,0,4,382,2,73.24
13,New Brunswick,Nouveau-Brunswick,12/20/2020,574,0,8,574,-4,73.89
12,Nova Scotia,Nouvelle-Écosse,12/20/2020,1445,0,65,1445,2,148.76
11,Prince Edward Island,Île-du-Prince-Édouard,12/20/2020,91,0,0,91,0,57.98
60,Yukon,Yukon,12/20/2020,59,0,1,59,0,144.42
61,Northwest Territories,Territoires du Nord-Ouest,12/20/2020,24,0,0,24,0,53.54
62,Nunavut,Nunavut,12/20/2020,259,0,1,259,0,667.87
99,Repatriated travellers,Voyageurs rapatriés,12/20/2020,13,0,0,13,0,
1,Canada,Canada,12/20/2020,508931,0,14263,508931,6689,1353.93
59,British Columbia,Colombie-Britannique,12/21/2020,47067,0,765,47067,529,928.1
48,Alberta,Alberta,12/21/2020,91459,0,860,91459,1240,2092.25
47,Saskatchewan,Saskatchewan,12/21/2020,13759,0,122,13759,206,1171.52
46,Manitoba,Manitoba,12/21/2020,23025,0,572,23025,166,1681.31
35,Ontario,Ontario,12/21/2020,158053,0,4167,158053,2123,1085.04
24,Quebec,Québec,12/21/2020,179093,0,7766,179093,2108,2110.71
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/21/2020,382,0,4,382,0,73.24
13,New Brunswick,Nouveau-Brunswick,12/21/2020,578,0,8,578,4,74.41
12,Nova Scotia,Nouvelle-Écosse,12/21/2020,1447,0,65,1447,2,148.96
11,Prince Edward Island,Île-du-Prince-Édouard,12/21/2020,91,0,0,91,0,57.98
60,Yukon,Yukon,12/21/2020,59,0,1,59,0,144.42
61,Northwest Territories,Territoires du Nord-Ouest,12/21/2020,24,0,0,24,0,53.54
62,Nunavut,Nunavut,12/21/2020,262,0,1,262,3,675.61
99,Repatriated travellers,Voyageurs rapatriés,12/21/2020,13,0,0,13,0,
1,Canada,Canada,12/21/2020,515312,0,14331,515312,6381,1370.9
59,British Columbia,Colombie-Britannique,12/22/2020,47510,0,777,47510,443,936.83
48,Alberta,Alberta,12/22/2020,92480,0,871,92480,1021,2115.61
47,Saskatchewan,Saskatchewan,12/22/2020,13940,0,125,13940,181,1186.93
46,Manitoba,Manitoba,12/22/2020,23180,0,590,23180,155,1692.63
35,Ontario,Ontario,12/22/2020,160255,0,4188,160255,2202,1100.16
24,Quebec,Québec,12/22/2020,181276,0,7794,181276,2183,2136.44
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/22/2020,383,0,4,383,1,73.44
