index,pruid,prname,prnameFR,sdate,numconf,numprob,numdeaths,numtotal,numtoday,ratetotal
3233,61,Northwest Territories,Territoires du Nord-Ouest,10/8/2020,5,0,0,5,0,11.15
3234,62,Nunavut,Nunavut,10/8/2020,0,0,0,0,0,0
2304,62,Nunavut,Nunavut,8/7/2020,0,0,0,0,0,0
2305,99,Repatriated travellers,Voyageurs rapatriÃ©s,8/7/2020,13,0,,13,0,
2306,1,Canada,Canada,8/7/2020,118970,15,8970,118985,424,316.54
2307,59,British Columbia,Colombie-Britannique,8/8/2020,3934,0,195,3934,0,77.57
2308,48,Alberta,Alberta,8/8/2020,11430,0,208,11430,0,261.48
2309,47,Saskatchewan,Saskatchewan,8/8/2020,1433,0,20,1433,24,122.01
2310,46,Manitoba,Manitoba,8/8/2020,492,15,8,507,16,37.02
2311,35,Ontario,Ontario,8/8/2020,39967,0,2784,39967,70,274.38
2312,24,Quebec,QuÃ©bec,8/8/2020,60367,0,5692,60367,126,711.46
2313,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/8/2020,267,0,3,267,0,51.19
2314,13,New Brunswick,Nouveau-Brunswick,8/8/2020,176,0,2,176,0,22.66
2315,12,Nova Scotia,Nouvelle-Ã‰cosse,8/8/2020,1071,0,64,1071,0,110.25
2316,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,8/8/2020,36,0,0,36,0,22.94
2317,60,Yukon,Yukon,8/8/2020,15,0,0,15,0,36.72
2318,61,Northwest Territories,Territoires du Nord-Ouest,8/8/2020,5,0,0,5,0,11.15
2319,62,Nunavut,Nunavut,8/8/2020,0,0,0,0,0,0
2320,99,Repatriated travellers,Voyageurs rapatriÃ©s,8/8/2020,13,0,,13,0,
2321,1,Canada,Canada,8/8/2020,119206,15,8976,119221,236,317.17
2322,59,British Columbia,Colombie-Britannique,8/9/2020,3934,0,195,3934,0,77.57
2608,48,Alberta,Alberta,8/28/2020,13476,0,237,13476,158,308.28
2609,47,Saskatchewan,Saskatchewan,8/28/2020,1611,0,24,1611,2,137.17
2610,46,Manitoba,Manitoba,8/28/2020,1096,0,14,1096,32,80.03
2611,35,Ontario,Ontario,8/28/2020,41935,0,2809,41935,122,287.89
2612,24,Quebec,QuÃ©bec,8/28/2020,62076,0,5755,62076,50,731.6
2613,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/28/2020,269,0,3,269,1,51.58
2614,13,New Brunswick,Nouveau-Brunswick,8/28/2020,191,0,2,191,1,24.59
2615,12,Nova Scotia,Nouvelle-Ã‰cosse,8/28/2020,1083,0,65,1083,2,111.49
2616,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,8/28/2020,44,0,0,44,0,28.03
2617,60,Yukon,Yukon,8/28/2020,15,0,0,15,0,36.72
2618,61,Northwest Territories,Territoires du Nord-Ouest,8/28/2020,5,0,0,5,0,11.15
2619,62,Nunavut,Nunavut,8/28/2020,0,0,0,0,0,0
2620,99,Repatriated travellers,Voyageurs rapatriÃ©s,8/28/2020,13,0,0,13,0,
2621,1,Canada,Canada,8/28/2020,127310,0,9113,127310,492,338.69
2622,59,British Columbia,Colombie-Britannique,8/29/2020,5496,0,204,5496,0,108.37
2623,48,Alberta,Alberta,8/29/2020,13476,0,237,13476,0,308.28
2624,47,Saskatchewan,Saskatchewan,8/29/2020,1615,0,24,1615,4,137.51
2625,46,Manitoba,Manitoba,8/29/2020,1151,0,14,1151,55,84.05
2626,35,Ontario,Ontario,8/29/2020,42083,0,2809,42083,148,288.9
2779,13,New Brunswick,Nouveau-Brunswick,9/8/2020,192,0,2,192,0,24.72
2780,12,Nova Scotia,Nouvelle-Ã‰cosse,9/8/2020,1086,0,65,1086,0,111.8
2781,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,9/8/2020,53,0,0,53,2,33.77
2782,60,Yukon,Yukon,9/8/2020,15,0,0,15,0,36.72
2783,61,Northwest Territories,Territoires du Nord-Ouest,9/8/2020,5,0,0,5,0,11.15
2784,62,Nunavut,Nunavut,9/8/2020,0,0,0,0,0,0
2785,99,Repatriated travellers,Voyageurs rapatriÃ©s,9/8/2020,13,0,0,13,0,
2786,1,Canada,Canada,9/8/2020,133748,0,9153,133748,1606,355.81
2787,59,British Columbia,Colombie-Britannique,9/9/2020,6691,0,213,6691,100,131.94
2788,48,Alberta,Alberta,9/9/2020,15191,0,248,15191,98,347.52
2789,47,Saskatchewan,Saskatchewan,9/9/2020,1670,0,24,1670,1,142.19
2790,46,Manitoba,Manitoba,9/9/2020,1365,0,16,1365,16,99.67
2791,35,Ontario,Ontario,9/9/2020,43685,0,2813,43685,149,299.9
2792,24,Quebec,QuÃ©bec,9/9/2020,64056,0,5771,64056,180,754.94
2793,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/9/2020,270,0,3,270,0,51.77
2794,13,New Brunswick,Nouveau-Brunswick,9/9/2020,192,0,2,192,0,24.72
2795,12,Nova Scotia,Nouvelle-Ã‰cosse,9/9/2020,1086,0,65,1086,0,111.8
2796,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,9/9/2020,55,0,0,55,2,35.04
2797,60,Yukon,Yukon,9/9/2020,15,0,0,15,0,36.72
3235,99,Repatriated travellers,Voyageurs rapatriÃ©s,10/8/2020,13,0,0,13,0,
3236,1,Canada,Canada,10/8/2020,175559,0,9557,175559,2436,467.05
3237,59,British Columbia,Colombie-Britannique,10/9/2020,10185,0,245,10185,119,200.83
3238,48,Alberta,Alberta,10/9/2020,19995,0,282,19995,277,457.41
3239,47,Saskatchewan,Saskatchewan,10/9/2020,2034,0,24,2034,22,173.19
3240,46,Manitoba,Manitoba,10/9/2020,2428,0,30,2428,84,177.3
3241,35,Ontario,Ontario,10/9/2020,57681,0,2997,57681,939,395.98
3242,24,Quebec,QuÃ©bec,10/9/2020,84094,0,5936,84094,1102,991.09
3243,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10/9/2020,279,0,4,279,2,53.5
3244,13,New Brunswick,Nouveau-Brunswick,10/9/2020,238,0,2,238,13,30.64
3245,12,Nova Scotia,Nouvelle-Ã‰cosse,10/9/2020,1089,0,65,1089,0,112.11
3246,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,10/9/2020,61,0,0,61,0,38.87
3247,60,Yukon,Yukon,10/9/2020,15,0,0,15,0,36.72
3248,61,Northwest Territories,Territoires du Nord-Ouest,10/9/2020,5,0,0,5,0,11.15
3249,62,Nunavut,Nunavut,10/9/2020,0,0,0,0,0,0
3250,99,Repatriated travellers,Voyageurs rapatriÃ©s,10/9/2020,13,0,0,13,0,
3251,1,Canada,Canada,10/9/2020,178117,0,9585,178117,2558,473.85
3252,59,British Columbia,Colombie-Britannique,10/10/2020,10185,0,245,10185,0,200.83
3253,48,Alberta,Alberta,10/10/2020,19995,0,282,19995,0,457.41
2323,48,Alberta,Alberta,8/9/2020,11430,0,208,11430,0,261.48
2324,47,Saskatchewan,Saskatchewan,8/9/2020,1445,0,20,1445,12,123.04
2325,46,Manitoba,Manitoba,8/9/2020,527,15,8,542,35,39.58
2326,35,Ontario,Ontario,8/9/2020,40046,0,2786,40046,79,274.92
2327,24,Quebec,QuÃ©bec,8/9/2020,60471,0,5695,60471,104,712.68
2328,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/9/2020,267,0,3,267,0,51.19
2329,13,New Brunswick,Nouveau-Brunswick,8/9/2020,176,0,2,176,0,22.66
2330,12,Nova Scotia,Nouvelle-Ã‰cosse,8/9/2020,1071,0,64,1071,0,110.25
2331,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,8/9/2020,36,0,0,36,0,22.94
2332,60,Yukon,Yukon,8/9/2020,15,0,0,15,0,36.72
2333,61,Northwest Territories,Territoires du Nord-Ouest,8/9/2020,5,0,0,5,0,11.15
2334,62,Nunavut,Nunavut,8/9/2020,0,0,0,0,0,0
2335,99,Repatriated travellers,Voyageurs rapatriÃ©s,8/9/2020,13,0,0,13,0,
2336,1,Canada,Canada,8/9/2020,119436,15,8981,119451,230,317.78
2337,59,British Columbia,Colombie-Britannique,8/10/2020,4065,0,195,4065,131,80.16
2338,48,Alberta,Alberta,8/10/2020,11687,0,213,11687,257,267.36
2339,47,Saskatchewan,Saskatchewan,8/10/2020,1450,0,20,1450,5,123.46
2340,46,Manitoba,Manitoba,8/10/2020,543,15,8,558,16,40.75
2341,35,Ontario,Ontario,8/10/2020,40161,0,2786,40161,115,275.71
2627,24,Quebec,QuÃ©bec,8/29/2020,62232,0,5755,62232,156,733.44
2628,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/29/2020,269,0,3,269,0,51.58
2629,13,New Brunswick,Nouveau-Brunswick,8/29/2020,191,0,2,191,0,24.59
2630,12,Nova Scotia,Nouvelle-Ã‰cosse,8/29/2020,1083,0,65,1083,0,111.49
2631,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,8/29/2020,44,0,0,44,0,28.03
2632,60,Yukon,Yukon,8/29/2020,15,0,0,15,0,36.72
2633,61,Northwest Territories,Territoires du Nord-Ouest,8/29/2020,5,0,0,5,0,11.15
2634,62,Nunavut,Nunavut,8/29/2020,0,0,0,0,0,0
2635,99,Repatriated travellers,Voyageurs rapatriÃ©s,8/29/2020,13,0,0,13,0,
2636,1,Canada,Canada,8/29/2020,127673,0,9113,127673,363,339.65
2637,59,British Columbia,Colombie-Britannique,8/30/2020,5496,0,204,5496,0,108.37
2638,48,Alberta,Alberta,8/30/2020,13476,0,237,13476,0,308.28
2639,47,Saskatchewan,Saskatchewan,8/30/2020,1615,0,24,1615,0,137.51
2640,46,Manitoba,Manitoba,8/30/2020,1186,0,14,1186,35,86.6
2641,35,Ontario,Ontario,8/30/2020,42195,0,2810,42195,112,289.67
2642,24,Quebec,QuÃ©bec,8/30/2020,62352,0,5758,62352,120,734.85
2643,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/30/2020,269,0,3,269,0,51.58
2644,13,New Brunswick,Nouveau-Brunswick,8/30/2020,191,0,2,191,0,24.59
2645,12,Nova Scotia,Nouvelle-Ã‰cosse,8/30/2020,1083,0,65,1083,0,111.49
2798,61,Northwest Territories,Territoires du Nord-Ouest,9/9/2020,5,0,0,5,0,11.15
2799,62,Nunavut,Nunavut,9/9/2020,0,0,0,0,0,0
2800,99,Repatriated travellers,Voyageurs rapatriÃ©s,9/9/2020,13,0,0,13,0,
2801,1,Canada,Canada,9/9/2020,134294,0,9155,134294,546,357.27
2802,59,British Columbia,Colombie-Britannique,9/10/2020,6830,0,213,6830,139,134.68
2803,48,Alberta,Alberta,9/10/2020,15304,0,253,15304,113,350.1
2804,47,Saskatchewan,Saskatchewan,9/10/2020,1676,0,24,1676,6,142.7
2805,46,Manitoba,Manitoba,9/10/2020,1378,0,16,1378,13,100.62
2806,35,Ontario,Ontario,9/10/2020,43855,0,2814,43855,170,301.07
2807,24,Quebec,QuÃ©bec,9/10/2020,64244,0,5773,64244,188,757.15
2808,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/10/2020,270,0,3,270,0,51.77
2809,13,New Brunswick,Nouveau-Brunswick,9/10/2020,193,0,2,193,1,24.84
2810,12,Nova Scotia,Nouvelle-Ã‰cosse,9/10/2020,1086,0,65,1086,0,111.8
2811,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,9/10/2020,55,0,0,55,0,35.04
2812,60,Yukon,Yukon,9/10/2020,15,0,0,15,0,36.72
2813,61,Northwest Territories,Territoires du Nord-Ouest,9/10/2020,5,0,0,5,0,11.15
2814,62,Nunavut,Nunavut,9/10/2020,0,0,0,0,0,0
2815,99,Repatriated travellers,Voyageurs rapatriÃ©s,9/10/2020,13,0,0,13,0,
2816,1,Canada,Canada,9/10/2020,134924,0,9163,134924,630,358.94
3254,47,Saskatchewan,Saskatchewan,10/10/2020,2068,0,24,2068,34,176.08
3255,46,Manitoba,Manitoba,10/10/2020,2524,0,32,2524,96,184.31
3256,35,Ontario,Ontario,10/10/2020,58490,0,3004,58490,809,401.54
3257,24,Quebec,QuÃ©bec,10/10/2020,85191,0,5950,85191,1097,1004.02
3258,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10/10/2020,282,0,4,282,3,54.07
3259,13,New Brunswick,Nouveau-Brunswick,10/10/2020,258,0,2,258,20,33.21
3260,12,Nova Scotia,Nouvelle-Ã‰cosse,10/10/2020,1092,0,65,1092,3,112.42
3261,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,10/10/2020,61,0,0,61,0,38.87
3262,60,Yukon,Yukon,10/10/2020,15,0,0,15,0,36.72
3263,61,Northwest Territories,Territoires du Nord-Ouest,10/10/2020,5,0,0,5,0,11.15
3264,62,Nunavut,Nunavut,10/10/2020,0,0,0,0,0,0
3265,99,Repatriated travellers,Voyageurs rapatriÃ©s,10/10/2020,13,0,0,13,0,
3266,1,Canada,Canada,10/10/2020,180179,0,9608,180179,2062,479.34
3267,59,British Columbia,Colombie-Britannique,10/11/2020,10185,0,245,10185,0,200.83
3268,48,Alberta,Alberta,10/11/2020,19995,0,282,19995,0,457.41
3269,47,Saskatchewan,Saskatchewan,10/11/2020,2092,0,25,2092,24,178.12
3270,46,Manitoba,Manitoba,10/11/2020,2578,0,32,2578,54,188.25
3271,35,Ontario,Ontario,10/11/2020,59139,0,3005,59139,649,405.99
3272,24,Quebec,QuÃ©bec,10/11/2020,86133,0,5953,86133,942,1015.12
2342,24,Quebec,QuÃ©bec,8/10/2020,60627,0,5696,60627,156,714.52
2343,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/10/2020,268,0,3,268,1,51.39
2344,13,New Brunswick,Nouveau-Brunswick,8/10/2020,176,0,2,176,0,22.66
2345,12,Nova Scotia,Nouvelle-Ã‰cosse,8/10/2020,1071,0,64,1071,0,110.25
2346,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,8/10/2020,36,0,0,36,0,22.94
2347,60,Yukon,Yukon,8/10/2020,15,0,0,15,0,36.72
2348,61,Northwest Territories,Territoires du Nord-Ouest,8/10/2020,5,0,0,5,0,11.15
2349,62,Nunavut,Nunavut,8/10/2020,0,0,0,0,0,0
2350,99,Repatriated travellers,Voyageurs rapatriÃ©s,8/10/2020,13,0,0,13,0,
2351,1,Canada,Canada,8/10/2020,120117,15,8987,120132,681,319.59
2352,59,British Columbia,Colombie-Britannique,8/11/2020,4111,0,195,4111,46,81.06
2353,48,Alberta,Alberta,8/11/2020,11772,0,216,11772,85,269.3
2354,47,Saskatchewan,Saskatchewan,8/11/2020,1479,0,20,1479,29,125.93
2355,46,Manitoba,Manitoba,8/11/2020,547,15,8,562,4,41.04
2356,35,Ontario,Ontario,8/11/2020,40194,0,2786,40194,33,275.93
2357,24,Quebec,QuÃ©bec,8/11/2020,60718,0,5697,60718,91,715.6
2358,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/11/2020,268,0,3,268,0,51.39
2359,13,New Brunswick,Nouveau-Brunswick,8/11/2020,177,0,2,177,1,22.78
2360,12,Nova Scotia,Nouvelle-Ã‰cosse,8/11/2020,1071,0,64,1071,0,110.25
2646,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,8/30/2020,44,0,0,44,0,28.03
2647,60,Yukon,Yukon,8/30/2020,15,0,0,15,0,36.72
2648,61,Northwest Territories,Territoires du Nord-Ouest,8/30/2020,5,0,0,5,0,11.15
2649,62,Nunavut,Nunavut,8/30/2020,0,0,0,0,0,0
2650,99,Repatriated travellers,Voyageurs rapatriÃ©s,8/30/2020,13,0,0,13,0,
2651,1,Canada,Canada,8/30/2020,127940,0,9117,127940,267,340.36
2652,59,British Columbia,Colombie-Britannique,8/31/2020,5790,0,208,5790,294,114.17
2653,48,Alberta,Alberta,8/31/2020,13902,0,239,13902,426,318.03
2654,47,Saskatchewan,Saskatchewan,8/31/2020,1619,0,24,1619,4,137.85
2655,46,Manitoba,Manitoba,8/31/2020,1214,0,14,1214,28,88.65
2656,35,Ontario,Ontario,8/31/2020,42309,0,2811,42309,114,290.45
2657,24,Quebec,QuÃ©bec,8/31/2020,62492,0,5760,62492,140,736.5
2658,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/31/2020,269,0,3,269,0,51.58
2659,13,New Brunswick,Nouveau-Brunswick,8/31/2020,191,0,2,191,0,24.59
2660,12,Nova Scotia,Nouvelle-Ã‰cosse,8/31/2020,1085,0,65,1085,2,111.7
2661,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,8/31/2020,44,0,0,44,0,28.03
2662,60,Yukon,Yukon,8/31/2020,15,0,0,15,0,36.72
2663,61,Northwest Territories,Territoires du Nord-Ouest,8/31/2020,5,0,0,5,0,11.15
2664,62,Nunavut,Nunavut,8/31/2020,0,0,0,0,0,0
2817,59,British Columbia,Colombie-Britannique,9/11/2020,6962,0,213,6962,132,137.28
2818,48,Alberta,Alberta,9/11/2020,15415,0,253,15415,111,352.64
2819,47,Saskatchewan,Saskatchewan,9/11/2020,1688,0,24,1688,12,143.73
2820,46,Manitoba,Manitoba,9/11/2020,1393,0,16,1393,15,101.72
2821,35,Ontario,Ontario,9/11/2020,44068,0,2813,44068,213,302.53
2822,24,Quebec,QuÃ©bec,9/11/2020,64463,0,5774,64463,219,759.73
2823,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/11/2020,270,0,3,270,0,51.77
2824,13,New Brunswick,Nouveau-Brunswick,9/11/2020,193,0,2,193,0,24.84
2825,12,Nova Scotia,Nouvelle-Ã‰cosse,9/11/2020,1086,0,65,1086,0,111.8
2826,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,9/11/2020,55,0,0,55,0,35.04
2827,60,Yukon,Yukon,9/11/2020,15,0,0,15,0,36.72
2828,61,Northwest Territories,Territoires du Nord-Ouest,9/11/2020,5,0,0,5,0,11.15
2829,62,Nunavut,Nunavut,9/11/2020,0,0,0,0,0,0
2830,99,Repatriated travellers,Voyageurs rapatriÃ©s,9/11/2020,13,0,0,13,0,
2831,1,Canada,Canada,9/11/2020,135626,0,9163,135626,702,360.81
2832,59,British Columbia,Colombie-Britannique,9/12/2020,6962,0,213,6962,0,137.28
2833,48,Alberta,Alberta,9/12/2020,15415,0,253,15415,0,352.64
2834,47,Saskatchewan,Saskatchewan,9/12/2020,1709,0,24,1709,21,145.51
2835,46,Manitoba,Manitoba,9/12/2020,1410,0,16,1410,17,102.96
3273,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10/11/2020,282,0,4,282,0,54.07
3274,13,New Brunswick,Nouveau-Brunswick,10/11/2020,272,0,2,272,14,35.01
3275,12,Nova Scotia,Nouvelle-Ã‰cosse,10/11/2020,1092,0,65,1092,0,112.42
3276,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,10/11/2020,63,0,0,63,2,40.14
3277,60,Yukon,Yukon,10/11/2020,15,0,0,15,0,36.72
3278,61,Northwest Territories,Territoires du Nord-Ouest,10/11/2020,5,0,0,5,0,11.15
3279,62,Nunavut,Nunavut,10/11/2020,0,0,0,0,0,0
3280,99,Repatriated travellers,Voyageurs rapatriÃ©s,10/11/2020,13,0,0,13,0,
3281,1,Canada,Canada,10/11/2020,181864,0,9613,181864,1685,483.82
3282,59,British Columbia,Colombie-Britannique,10/12/2020,10185,0,245,10185,0,200.83
3283,48,Alberta,Alberta,10/12/2020,19995,0,282,19995,0,457.41
3284,47,Saskatchewan,Saskatchewan,10/12/2020,2140,0,25,2140,48,182.21
3285,46,Manitoba,Manitoba,10/12/2020,2655,0,34,2655,77,193.87
3286,35,Ontario,Ontario,10/12/2020,59139,0,3005,59139,0,405.99
3287,24,Quebec,QuÃ©bec,10/12/2020,86976,0,5965,86976,843,1025.06
3288,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10/12/2020,283,0,4,283,1,54.26
3289,13,New Brunswick,Nouveau-Brunswick,10/12/2020,278,0,2,278,6,35.79
3290,12,Nova Scotia,Nouvelle-Ã‰cosse,10/12/2020,1092,0,65,1092,0,112.42
3291,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,10/12/2020,63,0,0,63,0,40.14
2361,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,8/11/2020,36,0,0,36,0,22.94
2362,60,Yukon,Yukon,8/11/2020,15,0,0,15,0,36.72
2363,61,Northwest Territories,Territoires du Nord-Ouest,8/11/2020,5,0,0,5,0,11.15
2364,62,Nunavut,Nunavut,8/11/2020,0,0,0,0,0,0
2365,99,Repatriated travellers,Voyageurs rapatriÃ©s,8/11/2020,13,0,0,13,0,
2366,1,Canada,Canada,8/11/2020,120406,15,8991,120421,289,320.36
2367,59,British Columbia,Colombie-Britannique,8/12/2020,4196,0,196,4196,85,82.74
2368,48,Alberta,Alberta,8/12/2020,11893,0,217,11893,121,272.07
2369,47,Saskatchewan,Saskatchewan,8/12/2020,1484,0,20,1484,5,126.36
2370,46,Manitoba,Manitoba,8/12/2020,563,15,8,578,16,42.21
2371,35,Ontario,Ontario,8/12/2020,40289,0,2787,40289,95,276.59
2372,24,Quebec,QuÃ©bec,8/12/2020,60813,0,5709,60813,95,716.71
2373,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/12/2020,268,0,3,268,0,51.39
2374,13,New Brunswick,Nouveau-Brunswick,8/12/2020,178,0,2,178,1,22.91
2375,12,Nova Scotia,Nouvelle-Ã‰cosse,8/12/2020,1071,0,64,1071,0,110.25
2376,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,8/12/2020,41,0,0,41,5,26.12
2377,60,Yukon,Yukon,8/12/2020,15,0,0,15,0,36.72
2378,61,Northwest Territories,Territoires du Nord-Ouest,8/12/2020,5,0,0,5,0,11.15
2379,62,Nunavut,Nunavut,8/12/2020,0,0,0,0,0,0
2665,99,Repatriated travellers,Voyageurs rapatriÃ©s,8/31/2020,13,0,0,13,0,
2666,1,Canada,Canada,8/31/2020,128948,0,9126,128948,1008,343.04
2667,59,British Columbia,Colombie-Britannique,9/1/2020,5848,0,209,5848,58,115.31
2668,48,Alberta,Alberta,9/1/2020,14066,0,241,14066,164,321.78
2669,47,Saskatchewan,Saskatchewan,9/1/2020,1622,0,24,1622,3,138.11
2670,46,Manitoba,Manitoba,9/1/2020,1232,0,14,1232,18,89.96
2671,35,Ontario,Ontario,9/1/2020,42421,0,2812,42421,112,291.22
2672,24,Quebec,QuÃ©bec,9/1/2020,62614,0,5762,62614,122,737.94
2673,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/1/2020,269,0,3,269,0,51.58
2674,13,New Brunswick,Nouveau-Brunswick,9/1/2020,191,0,2,191,0,24.59
2675,12,Nova Scotia,Nouvelle-Ã‰cosse,9/1/2020,1085,0,65,1085,0,111.7
2676,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,9/1/2020,44,0,0,44,0,28.03
2677,60,Yukon,Yukon,9/1/2020,15,0,0,15,0,36.72
2678,61,Northwest Territories,Territoires du Nord-Ouest,9/1/2020,5,0,0,5,0,11.15
2679,62,Nunavut,Nunavut,9/1/2020,0,0,0,0,0,0
2680,99,Repatriated travellers,Voyageurs rapatriÃ©s,9/1/2020,13,0,0,13,0,
2681,1,Canada,Canada,9/1/2020,129425,0,9132,129425,477,344.31
2682,59,British Columbia,Colombie-Britannique,9/2/2020,5952,0,209,5952,104,117.37
2683,48,Alberta,Alberta,9/2/2020,14180,0,242,14180,114,324.39
2836,35,Ontario,Ontario,9/12/2020,44300,0,2814,44300,232,304.12
2837,24,Quebec,QuÃ©bec,9/12/2020,64707,0,5780,64707,244,762.61
2838,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/12/2020,271,0,3,271,1,51.96
2839,13,New Brunswick,Nouveau-Brunswick,9/12/2020,193,0,2,193,0,24.84
2840,12,Nova Scotia,Nouvelle-Ã‰cosse,9/12/2020,1086,0,65,1086,0,111.8
2841,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,9/12/2020,55,0,0,55,0,35.04
2842,60,Yukon,Yukon,9/12/2020,15,0,0,15,0,36.72
2843,61,Northwest Territories,Territoires du Nord-Ouest,9/12/2020,5,0,0,5,0,11.15
2844,62,Nunavut,Nunavut,9/12/2020,0,0,0,0,0,0
2845,99,Repatriated travellers,Voyageurs rapatriÃ©s,9/12/2020,13,0,0,13,0,
2846,1,Canada,Canada,9/12/2020,136141,0,9170,136141,515,362.18
2847,59,British Columbia,Colombie-Britannique,9/13/2020,6962,0,213,6962,0,137.28
2848,48,Alberta,Alberta,9/13/2020,15415,0,253,15415,0,352.64
2849,47,Saskatchewan,Saskatchewan,9/13/2020,1726,0,24,1726,17,146.96
2850,46,Manitoba,Manitoba,9/13/2020,1428,0,16,1428,18,104.27
2851,35,Ontario,Ontario,9/13/2020,44504,0,2815,44504,204,305.52
2852,24,Quebec,QuÃ©bec,9/13/2020,64986,0,5780,64986,279,765.9
2853,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/13/2020,271,0,3,271,0,51.96
2854,13,New Brunswick,Nouveau-Brunswick,9/13/2020,193,0,2,193,0,24.84
3292,60,Yukon,Yukon,10/12/2020,15,0,0,15,0,36.72
3293,61,Northwest Territories,Territoires du Nord-Ouest,10/12/2020,5,0,0,5,0,11.15
3294,62,Nunavut,Nunavut,10/12/2020,0,0,0,0,0,0
3295,99,Repatriated travellers,Voyageurs rapatriÃ©s,10/12/2020,13,0,0,13,0,
3296,1,Canada,Canada,10/12/2020,182839,0,9627,182839,975,486.41
3297,59,British Columbia,Colombie-Britannique,10/13/2020,10734,0,250,10734,549,211.66
3298,48,Alberta,Alberta,10/13/2020,20956,0,286,20956,961,479.4
3299,47,Saskatchewan,Saskatchewan,10/13/2020,2174,0,25,2174,34,185.11
3300,46,Manitoba,Manitoba,10/13/2020,2779,0,35,2779,124,202.93
3301,35,Ontario,Ontario,10/13/2020,60692,0,3017,60692,1553,416.65
3302,24,Quebec,QuÃ©bec,10/13/2020,87791,0,5970,87791,815,1034.67
3303,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10/13/2020,283,0,4,283,0,54.26
3304,13,New Brunswick,Nouveau-Brunswick,10/13/2020,284,0,2,284,6,36.56
3305,12,Nova Scotia,Nouvelle-Ã‰cosse,10/13/2020,1092,0,65,1092,0,112.42
3306,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,10/13/2020,63,0,0,63,0,40.14
3307,60,Yukon,Yukon,10/13/2020,15,0,0,15,0,36.72
3308,61,Northwest Territories,Territoires du Nord-Ouest,10/13/2020,5,0,0,5,0,11.15
3309,62,Nunavut,Nunavut,10/13/2020,0,0,0,0,0,0
3310,99,Repatriated travellers,Voyageurs rapatriÃ©s,10/13/2020,13,0,0,13,0,
2380,99,Repatriated travellers,Voyageurs rapatriÃ©s,8/12/2020,13,0,0,13,0,
2381,1,Canada,Canada,8/12/2020,120829,15,9006,120844,423,321.49
2382,59,British Columbia,Colombie-Britannique,8/13/2020,4274,0,196,4274,78,84.28
2383,48,Alberta,Alberta,8/13/2020,11969,0,220,11969,76,273.81
2384,47,Saskatchewan,Saskatchewan,8/13/2020,1511,0,20,1511,27,128.65
2385,46,Manitoba,Manitoba,8/13/2020,603,0,8,603,25,44.03
2386,35,Ontario,Ontario,8/13/2020,40367,0,2787,40367,78,277.12
2387,24,Quebec,QuÃ©bec,8/13/2020,60917,0,5715,60917,104,717.94
2388,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/13/2020,268,0,3,268,0,51.39
2389,13,New Brunswick,Nouveau-Brunswick,8/13/2020,180,0,2,180,2,23.17
2390,12,Nova Scotia,Nouvelle-Ã‰cosse,8/13/2020,1071,0,64,1071,0,110.25
